id;name;birth_day;gender;car_class;license_plate;city;account_creation;account_status
000000008327;Bryan Teixeira;04/07/1954;M;green;65-93-SK;Faro;31/08/2019;active
000000008328;Benjamim Marques;06/10/1955;M;green;RN-18-08;Porto;18/09/2015;active
000000008329;Gonçalo Tavares;20/08/1959;M;premium;CR-64-LL;Setúbal;05/05/2010;active
000000008330;Clara Maia;09/10/1987;F;premium;DA-54-RP;Porto;21/02/2010;active
000000008331;Nádia Nogueira;24/03/1995;F;green;JL-68-JC;Porto;13/07/2020;active
000000008332;Rita Moura;09/01/1997;F;basic;98-TT-12;Braga;22/09/2017;active
000000008333;Melissa Teixeira-Azevedo;24/03/1978;F;basic;51-UK-18;Porto;04/05/2011;active
000000008334;Violeta-Bárbara Amaral;09/03/1981;F;green;RG-84-34;Porto;13/06/2020;active
000000008335;Santiago Barros;28/12/2002;M;green;75-YT-56;Porto;06/07/2021;active
000000008336;Emanuel Pinho;19/08/1982;M;basic;LG-44-84;Braga;20/10/2014;active
000000008337;Kyara Moreira;18/06/1969;F;premium;BC-92-84;Porto;27/07/2015;active
000000008338;Salomé Pereira;09/01/1954;F;premium;CM-58-XZ;Lisboa;18/08/2011;active
000000008339;Carminho-Vitória Barros;03/11/1993;F;green;SF-87-EN;Setúbal;22/02/2020;active
000000008340;Bruno Vieira;29/10/1950;M;green;PS-60-03;Lisboa;17/09/2021;active
000000008341;Ricardo Freitas;18/02/1982;M;premium;NI-96-34;Setúbal;27/08/2021;active
000000008342;Eva Pinho;12/08/1986;F;basic;79-75-PX;Faro;08/05/2011;inactive
000000008343;Martim da Martins;26/11/1976;M;basic;40-UG-59;Faro;29/04/2017;active
000000008344;Cristiano Batista;16/02/1961;M;premium;52-13-WP;Braga;30/05/2016;active
000000008345;Salvador Teixeira;24/04/1965;M;green;FK-98-UE;Lisboa;10/02/2017;active
000000008346;Afonso Garcia;08/11/1980;M;green;06-30-BF;Porto;08/11/2011;active
000000008347;Pedro Gomes;06/02/1960;M;basic;YP-82-36;Setúbal;01/10/2020;active
000000008348;Dinis de Macedo;20/06/1978;M;premium;66-QP-87;Faro;02/12/2020;active
000000008349;Ivo da Nascimento;25/04/1981;M;basic;TC-25-87;Faro;29/09/2021;active
000000008350;Luís Pereira;26/07/1974;M;green;TQ-64-93;Braga;12/01/2013;active
000000008351;Marco Martins;08/11/1990;M;basic;OT-80-FB;Braga;05/11/2020;active
000000008352;Ivan Abreu;23/12/1960;M;basic;65-VO-39;Braga;14/05/2017;active
000000008353;Camila Gonçalves;08/11/1965;F;premium;46-34-RA;Faro;20/07/2018;active
000000008354;Salomé Araújo-Guerreiro;22/09/1982;F;premium;74-JQ-15;Setúbal;12/10/2014;active
000000008355;Yara Simões;15/08/1975;F;premium;48-BE-47;Faro;30/05/2010;inactive
000000008356;Mauro Pinto;27/01/1971;M;premium;WW-02-88;Faro;30/04/2017;active
000000008357;Xavier Fonseca;19/05/1991;M;basic;47-JI-90;Lisboa;27/01/2020;active
000000008358;Carminho-Luana Branco;03/03/1983;F;green;EX-03-UF;Lisboa;07/05/2017;active
000000008359;Bianca-Ana Abreu;14/08/1981;F;basic;OA-12-53;Setúbal;01/01/2010;active
000000008360;Emília Soares;09/05/1997;F;premium;65-11-SL;Braga;13/05/2021;active
000000008361;Constança-Violeta Fernandes;22/07/1953;F;premium;08-XV-70;Setúbal;23/08/2014;active
000000008362;Raquel Matos;21/08/1994;F;premium;25-35-FT;Lisboa;06/05/2015;active
000000008363;Noa Moreira;19/04/1995;M;basic;VI-18-WH;Faro;28/08/2019;active
000000008364;Noa Correia;18/11/1998;M;green;43-48-VD;Lisboa;18/02/2017;active
000000008365;Daniel Moreira;01/06/1989;M;basic;SI-97-XI;Lisboa;25/07/2016;active
000000008366;Eduardo Correia-Fonseca;07/07/1973;M;green;AE-71-IT;Faro;21/01/2021;active
000000008367;Álvaro Loureiro;14/02/1959;M;premium;BH-32-89;Braga;22/12/2016;active
000000008368;Laura Lima;21/08/1983;F;premium;HJ-76-10;Porto;24/04/2011;active
000000008369;Lúcia Leal;09/03/1981;F;basic;NS-04-95;Braga;10/11/2013;active
000000008370;Emília Neto;21/04/1979;F;basic;78-98-EP;Setúbal;11/02/2021;active
000000008371;Emanuel Cunha;31/08/1974;M;basic;51-77-BZ;Setúbal;11/11/2018;active
000000008372;Erika Amaral-Santos;24/08/1975;F;premium;QP-85-VO;Porto;29/03/2010;active
000000008373;Brian Domingues;18/01/1992;M;premium;RH-73-88;Setúbal;28/01/2014;active
000000008374;Gaspar Maia;20/07/1981;M;premium;77-EG-08;Porto;02/06/2016;active
000000008375;Lucas Azevedo;09/11/1981;M;basic;UI-77-EY;Braga;18/12/2013;active
000000008376;Duarte Baptista;17/10/1975;M;basic;06-GO-26;Setúbal;22/03/2011;active
000000008377;Mia-Yasmin Lima;27/09/1975;F;green;LC-37-KE;Faro;22/02/2018;inactive
000000008378;Joana Pinto;25/05/1951;F;premium;IF-73-54;Lisboa;25/08/2010;active
000000008379;Miguel Monteiro;15/08/1969;M;premium;20-63-MB;Faro;30/12/2017;active
000000008380;Pilar Cunha;24/01/1994;F;premium;14-ZA-29;Setúbal;07/01/2020;active
000000008381;Letícia Vaz;10/03/1954;F;premium;13-RA-18;Setúbal;11/03/2019;active
000000008382;Matilde Figueiredo-Anjos;26/04/1990;F;green;72-YI-07;Lisboa;30/12/2013;active
000000008383;Eva Leal;20/01/1957;F;green;51-TY-09;Faro;18/06/2012;active
000000008384;Madalena Faria;12/01/1955;F;premium;51-69-QW;Braga;03/05/2015;active
000000008385;Gabriel Monteiro;19/04/1954;M;premium;53-IA-81;Lisboa;25/07/2012;active
000000008386;Mara Machado-Morais;08/09/1950;F;basic;OA-20-YY;Porto;12/01/2017;active
000000008387;Ismael Figueiredo;31/05/1986;M;premium;TQ-45-PC;Lisboa;08/01/2019;active
000000008388;Violeta da Pires;11/04/1974;F;green;83-KW-27;Lisboa;10/08/2020;active
000000008389;Paulo Figueiredo;04/07/1966;M;basic;89-87-MS;Faro;15/04/2010;active
000000008390;Helena Soares;12/04/1991;F;basic;96-FS-90;Faro;21/01/2014;active
000000008391;Ema do Correia;19/10/1953;F;premium;WO-57-SV;Lisboa;01/11/2014;active
000000008392;Diogo Gonçalves;17/04/1959;M;green;IT-47-01;Porto;28/09/2017;active
000000008393;Wilson da Melo;09/07/1972;M;basic;RR-60-XL;Lisboa;09/08/2011;active
000000008394;Irina Teixeira;12/09/1990;F;premium;59-XM-88;Setúbal;26/03/2016;active
000000008395;Luca do Guerreiro;01/10/1972;M;basic;46-CI-99;Braga;25/01/2016;active
000000008396;Bianca Neto;07/08/1978;F;green;ZX-63-BV;Lisboa;19/06/2012;inactive
000000008397;Melissa Carvalho-Morais;19/11/1950;F;basic;00-02-GF;Braga;07/08/2013;active
000000008398;Vicente Jesus;04/02/1968;M;basic;GN-14-IM;Setúbal;27/03/2015;active
000000008399;Ariana Faria;03/04/1978;F;basic;CT-37-75;Setúbal;21/06/2011;active
000000008400;Diego Leal-Tavares;08/04/1976;M;basic;31-GP-41;Porto;29/01/2011;active
000000008401;Nicole Abreu;30/06/1995;F;green;99-42-DC;Setúbal;17/04/2016;active
000000008402;Gonçalo Moreira;04/10/1974;M;basic;10-XB-19;Faro;07/12/2010;inactive
000000008403;Erika Marques;09/01/1964;F;basic;WZ-87-LT;Setúbal;25/02/2021;active
000000008404;Luna Ramos;10/11/1974;F;basic;78-BC-73;Porto;10/08/2010;active
000000008405;Leonardo Cardoso;26/08/1968;M;basic;EV-35-46;Porto;08/06/2021;active
000000008406;Filipa Leite;13/11/1964;F;basic;SS-59-VM;Braga;03/07/2014;active
000000008407;Eduarda Neves;20/10/1986;F;premium;JT-25-YY;Braga;23/04/2015;active
000000008408;Mateus Pinheiro;04/04/1958;M;basic;NC-45-62;Braga;09/09/2010;active
000000008409;Iara Torres;21/04/1958;F;basic;95-07-NS;Faro;09/08/2021;active
000000008410;Mara Figueiredo-Guerreiro;02/05/1981;F;basic;OB-02-NY;Braga;02/08/2019;active
000000008411;Joana Lopes-Fernandes;08/04/1984;F;premium;23-DO-50;Faro;19/11/2017;active
000000008412;Filipe Neves;26/08/1988;M;basic;20-95-ZX;Faro;16/09/2011;active
000000008413;Ângela Barbosa-Baptista;08/08/1974;F;green;53-47-RZ;Faro;31/07/2011;active
000000008414;Tiago Simões;02/01/1980;M;green;JN-74-LD;Faro;18/08/2011;active
000000008415;Sara Cardoso;13/02/1950;F;premium;99-58-GL;Setúbal;11/10/2019;active
000000008416;Ismael Mendes;28/06/1967;M;basic;IZ-85-CC;Braga;02/06/2019;active
000000008417;Andreia Freitas;08/06/1989;F;basic;CB-21-SD;Setúbal;16/10/2018;active
000000008418;Isabel Amaral-Pereira;17/10/1984;F;premium;91-KO-51;Setúbal;05/09/2018;active
000000008419;Petra Barros;14/09/1989;F;premium;16-45-IT;Porto;12/08/2017;active
000000008420;Kevin Esteves;13/03/1977;M;green;03-YZ-45;Lisboa;01/11/2013;active
000000008421;Renato Costa;31/12/1958;M;premium;98-04-DU;Braga;26/09/2021;active
000000008422;Iara Alves;14/05/1979;F;premium;45-NM-17;Lisboa;08/05/2017;active
000000008423;Francisco Tavares;20/02/1977;M;premium;QO-63-MJ;Faro;27/12/2016;active
000000008424;Miguel Santos-Valente;24/08/1998;M;green;72-35-WX;Setúbal;02/02/2017;inactive
000000008425;Wilson Marques-Marques;23/02/1979;M;green;02-RY-96;Faro;28/07/2012;active
000000008426;Andreia Carneiro;07/04/1953;F;premium;WF-20-14;Setúbal;28/11/2021;active
000000008427;Eduarda-Tatiana Vicente;19/05/1975;F;basic;GH-97-VQ;Braga;08/05/2019;active
000000008428;Santiago Amorim-Ramos;09/08/1955;M;basic;00-70-TP;Lisboa;06/11/2011;active
000000008429;Victória Andrade;28/11/1988;F;premium;67-QS-30;Porto;26/06/2013;active
000000008430;Eva Morais;21/12/1958;F;basic;OE-13-60;Faro;11/04/2016;active
000000008431;Carolina Matias;02/11/1999;F;basic;72-VH-45;Lisboa;09/11/2018;active
000000008432;Artur Mendes;23/08/1952;M;premium;85-72-CT;Braga;22/06/2015;active
000000008433;Matilde Carneiro-Loureiro;21/01/1973;F;green;96-CU-15;Porto;17/11/2020;active
000000008434;Edgar Gaspar-Reis;15/08/1961;M;premium;QA-74-36;Faro;21/03/2020;active
000000008435;Iara Campos;08/09/1968;F;green;FN-18-WC;Lisboa;17/01/2012;active
000000008436;Renata Paiva;12/07/1986;F;basic;61-RV-35;Faro;12/10/2012;active
000000008437;Sandro Neves;21/07/1951;M;green;18-91-GW;Faro;03/04/2011;active
000000008438;Mia Almeida;01/11/1970;F;basic;GO-15-11;Faro;27/10/2014;active
000000008439;Emma Almeida;07/02/1969;F;premium;26-BP-12;Setúbal;10/01/2021;active
000000008440;Gaspar do Maia;12/08/1959;M;green;18-WD-09;Setúbal;10/10/2016;active
000000008441;Cláudio Esteves;05/06/1991;M;basic;18-JU-01;Braga;06/04/2017;active
000000008442;Vítor Leite;29/03/1985;M;premium;WM-60-57;Faro;11/05/2021;active
000000008443;Larissa Jesus;16/06/1997;F;basic;MP-16-AR;Setúbal;01/05/2020;active
000000008444;Tomás Teixeira;23/11/1997;M;green;73-42-PT;Porto;19/03/2020;active
000000008445;Diana Fonseca;08/07/1962;F;basic;RQ-25-TZ;Setúbal;30/11/2013;active
000000008446;Rafaela Santos;20/06/1961;F;green;AL-50-HK;Setúbal;13/05/2021;active
000000008447;Gonçalo Amaral;21/02/1994;M;premium;JU-46-TI;Faro;27/02/2015;active
000000008448;Filipa Batista;14/04/1974;F;premium;KN-06-33;Setúbal;28/11/2013;active
000000008449;Dinis Mendes-Magalhães;14/08/1992;M;green;BR-63-31;Porto;16/03/2020;active
000000008450;Hugo Borges-Moreira;22/09/1967;M;green;71-QT-39;Braga;01/07/2013;active
000000008451;Tatiana Amaral-Cardoso;03/01/1976;F;premium;13-05-TA;Setúbal;21/11/2011;active
000000008452;Miriam Oliveira;21/05/1976;F;premium;85-QG-75;Porto;30/01/2012;active
000000008453;Emanuel Almeida;12/03/1955;M;premium;54-FA-31;Lisboa;29/05/2012;inactive
000000008454;Xavier Gonçalves;30/10/1987;M;green;SL-35-90;Porto;05/03/2011;active
000000008455;Rúben Castro;26/11/1962;M;basic;DO-76-VC;Setúbal;04/11/2014;active
000000008456;Margarida-Emma Lourenço;20/11/1963;F;basic;SL-54-08;Porto;01/12/2014;active
000000008457;Ema Domingues;18/11/1960;F;premium;98-17-JC;Faro;02/08/2012;active
000000008458;Nádia Figueiredo;22/01/1995;F;premium;HG-67-WT;Faro;21/11/2015;active
000000008459;Rita Reis;13/11/1966;F;green;NN-36-88;Lisboa;12/06/2014;active
000000008460;Isabel Barbosa;16/11/1963;F;green;35-QM-59;Faro;16/12/2011;active
000000008461;Sofia Miranda;01/12/1955;F;basic;74-67-TJ;Setúbal;28/06/2013;active
000000008462;Margarida Ramos;07/01/1973;F;premium;FE-90-94;Porto;01/11/2018;active
000000008463;Lisandro Mota;02/08/1957;M;basic;64-47-CD;Faro;21/04/2018;active
000000008464;Hugo Leal;16/12/1981;M;basic;75-62-EZ;Porto;18/02/2012;inactive
000000008465;Helena Azevedo;28/04/1968;F;premium;84-24-ZM;Setúbal;05/08/2021;active
000000008466;Patrícia Gonçalves;01/05/1962;F;basic;30-LY-25;Setúbal;28/08/2020;active
000000008467;Vera-Bruna Fonseca;19/04/2000;F;basic;31-27-OC;Lisboa;28/10/2019;active
000000008468;Vasco do Magalhães;28/07/1967;M;premium;57-20-PZ;Lisboa;02/03/2014;active
000000008469;Mário Lima;30/04/1966;M;basic;89-15-HI;Faro;14/03/2013;active
000000008470;Afonso Alves;23/02/1992;M;green;31-05-LY;Setúbal;19/02/2019;active
000000008471;Dinis Pereira;07/01/1955;M;green;67-IU-35;Braga;02/09/2010;active
000000008472;Bianca Moreira;23/12/1994;F;basic;GR-83-FG;Braga;11/04/2019;active
000000008473;Matilde Anjos;04/11/1994;F;green;ZB-97-BB;Braga;21/12/2019;active
000000008474;Lúcia Rocha;12/09/1991;F;green;VX-70-74;Lisboa;10/11/2011;active
000000008475;Guilherme Ferreira;28/07/1956;M;basic;37-BR-26;Porto;27/02/2013;active
000000008476;Emanuel Magalhães;19/04/1984;M;green;CZ-82-XE;Braga;06/03/2020;active
000000008477;Jorge Ferreira;05/02/1968;M;green;YV-72-29;Setúbal;04/12/2016;active
000000008478;Diego Brito;04/09/1984;M;green;93-MK-08;Braga;05/11/2016;active
000000008479;João de Coelho;25/02/1980;M;premium;40-18-YP;Braga;30/10/2017;active
000000008480;Clara-Kelly Amorim;06/05/1967;F;basic;RQ-67-22;Braga;19/01/2010;active
000000008481;Artur Teixeira;21/02/1974;M;green;VQ-46-AU;Setúbal;12/02/2013;active
000000008482;Rodrigo Tavares;25/02/1970;M;basic;RW-65-23;Braga;09/01/2016;active
000000008483;Luísa Reis;19/01/1993;F;premium;LX-30-MJ;Setúbal;11/08/2013;active
000000008484;Afonso Garcia;26/07/1982;M;premium;CK-40-18;Faro;15/11/2015;active
000000008485;Ivo Pinho;21/02/1984;M;premium;80-TP-13;Faro;15/06/2011;active
000000008486;Raquel da Soares;25/03/1958;F;green;16-TL-43;Braga;13/09/2015;active
000000008487;Luana-Iara Fernandes;31/05/1996;F;basic;OF-13-91;Setúbal;29/05/2015;inactive
000000008488;Xavier Leite;27/10/1987;M;green;FI-10-20;Faro;28/10/2021;inactive
000000008489;César Mota;30/01/1952;M;premium;06-EG-80;Porto;18/04/2016;active
000000008490;Gabriel Nogueira;02/02/1952;M;basic;53-PB-41;Faro;01/09/2013;active
000000008491;Ema do Gaspar;26/10/1985;F;green;YL-67-84;Porto;08/05/2018;active
000000008492;Nair do Magalhães;27/11/1990;F;green;DX-81-42;Porto;17/05/2011;active
000000008493;Ivan Pires;15/06/1982;M;premium;86-53-CT;Setúbal;09/11/2018;active
000000008494;Mariana Pinheiro;01/03/1964;F;premium;35-59-QO;Lisboa;16/02/2011;active
000000008495;Rúben Monteiro;22/11/1964;M;green;AH-44-48;Porto;22/03/2017;active
000000008496;Tatiana Mota;08/08/1959;F;basic;PQ-64-OZ;Faro;27/11/2010;active
000000008497;Igor do Nascimento;10/08/1974;M;basic;SZ-18-CB;Porto;04/12/2020;active
000000008498;Joel Pereira;02/02/1981;M;premium;35-87-UH;Lisboa;02/10/2010;active
000000008499;Paulo Castro;12/10/1991;M;green;PF-36-65;Setúbal;24/10/2018;active
000000008500;Sandro da Costa;10/10/1995;M;green;BS-70-61;Braga;19/07/2016;inactive
000000008501;Bernardo Cardoso;09/01/1988;M;green;KU-32-21;Faro;15/01/2017;active
000000008502;Mafalda Matias;28/10/1988;F;green;NI-58-94;Setúbal;28/09/2020;active
000000008503;Luna Leal;27/01/1970;F;basic;RT-85-SZ;Porto;09/12/2012;active
000000008504;Adriana Silva;05/05/1983;F;premium;ND-10-PS;Setúbal;20/03/2013;active
000000008505;Eduarda Assunção;07/12/1965;F;green;80-XZ-18;Braga;05/04/2012;inactive
000000008506;Lorena Valente;07/12/1972;F;green;55-71-XN;Braga;26/05/2020;active
000000008507;Manuel Pereira;12/07/1986;M;basic;32-43-OV;Setúbal;01/10/2017;active
000000008508;Tatiana Correia;15/01/1989;F;green;16-DI-91;Setúbal;18/08/2017;active
000000008509;Jorge Figueiredo;16/10/1967;M;green;AW-58-TE;Porto;09/06/2012;active
000000008510;Helena Pinho;19/04/1989;F;basic;LK-21-TB;Braga;02/11/2020;active
000000008511;Vítor Valente;10/05/1970;M;basic;PP-72-35;Porto;30/09/2014;active
000000008512;Ivan da Barros;22/04/1961;M;basic;38-61-DJ;Faro;08/09/2015;active
000000008513;Nuno Faria;28/02/1986;M;green;64-55-NC;Porto;16/04/2013;inactive
000000008514;Joaquim Reis-Nogueira;19/12/1997;M;green;39-MV-56;Porto;27/07/2018;active
000000008515;Paulo Coelho;28/11/1986;M;green;67-99-JX;Porto;25/12/2019;active
000000008516;Marcos Esteves;03/05/1969;M;premium;06-35-RV;Lisboa;19/09/2011;active
000000008517;Micael Machado;26/03/1963;M;premium;64-38-AN;Porto;23/11/2012;active
000000008518;Fábio Henriques;03/07/1985;M;premium;YR-68-TT;Braga;11/07/2021;active
000000008519;Isabel-Joana Pinheiro;03/12/1992;F;premium;VE-01-JB;Porto;13/06/2016;active
000000008520;Débora Pinheiro;27/09/1956;F;basic;TX-63-PW;Porto;15/06/2011;active
000000008521;Simão do Melo;29/08/1974;M;premium;77-NQ-99;Lisboa;27/08/2021;active
000000008522;Cláudio Tavares;22/06/1991;M;premium;AX-18-CZ;Lisboa;10/08/2021;active
000000008523;Daniela Araújo-Nascimento;12/12/1954;F;premium;41-08-ST;Setúbal;16/12/2020;active
000000008524;Vítor de Campos;04/08/1959;M;premium;86-10-DF;Setúbal;13/10/2010;active
000000008525;Pedro Correia;15/11/2001;M;basic;50-RQ-35;Porto;24/04/2021;active
000000008526;Mia Cunha;31/08/1963;F;premium;AP-79-MK;Braga;19/07/2017;active
000000008527;Diana Abreu;19/03/1970;F;premium;46-97-PN;Faro;01/08/2018;active
000000008528;Bianca Valente;08/11/1953;F;green;DF-70-37;Lisboa;20/07/2018;active
000000008529;Madalena de Pinho;06/03/1971;F;premium;65-17-XU;Lisboa;24/01/2021;active
000000008530;Marco Brito;12/09/1991;M;basic;62-11-DK;Setúbal;30/08/2017;inactive
000000008531;Ariana Guerreiro;02/04/1995;F;basic;OV-48-BL;Lisboa;25/06/2018;active
000000008532;Madalena Machado;21/11/1982;F;basic;52-60-JV;Lisboa;14/08/2018;active
000000008533;Fábio Torres;19/10/1992;M;premium;AD-64-96;Setúbal;15/06/2021;active
000000008534;Nair Oliveira;10/02/1979;F;premium;86-QB-86;Setúbal;25/11/2018;active
000000008535;César Figueiredo;23/01/1989;M;premium;01-GM-12;Setúbal;22/05/2011;active
000000008536;Afonso Assunção;09/07/1985;M;green;AN-42-80;Braga;28/09/2016;inactive
000000008537;Luca Monteiro;11/04/1950;M;green;EV-86-75;Lisboa;24/03/2012;active
000000008538;Jaime da Azevedo;04/12/1968;M;green;23-96-ME;Faro;28/10/2020;active
000000008539;Luca Macedo-Almeida;13/01/1980;M;green;CR-97-77;Braga;25/08/2013;active
000000008540;Manuel Mendes-Antunes;30/04/1981;M;premium;KO-42-01;Lisboa;19/11/2014;active
000000008541;Micael Freitas;26/01/1968;M;green;UK-92-42;Faro;31/07/2018;active
000000008542;Margarida Soares-Costa;18/10/1960;F;green;04-OK-82;Porto;07/01/2014;active
000000008543;Joaquim Castro;02/02/1967;M;basic;TH-70-78;Faro;27/08/2010;active
000000008544;Raquel Barbosa;04/04/1975;F;green;JN-88-74;Setúbal;18/02/2014;active
000000008545;Mauro Amorim;17/10/1990;M;premium;55-32-JE;Braga;17/11/2014;active
000000008546;Larissa Machado-Vaz;06/11/1998;F;basic;MV-77-90;Faro;13/11/2019;active
000000008547;Sebastião Simões;02/04/1961;M;green;42-29-RR;Braga;30/04/2017;active
000000008548;Samuel Morais;13/03/1975;M;premium;FZ-29-33;Lisboa;19/09/2015;active
000000008549;Sandro Valente-Loureiro;17/01/1977;M;green;CG-41-SZ;Faro;24/02/2011;active
000000008550;Nuno Machado-Gaspar;21/05/1976;M;premium;KH-35-YW;Braga;04/11/2015;active
000000008551;Lourenço Barbosa;24/09/1971;M;basic;IT-52-VB;Setúbal;16/08/2017;active
000000008552;Joel Melo;11/11/1964;M;premium;37-AO-72;Porto;07/10/2011;active
000000008553;Margarida Branco;23/03/1978;F;basic;31-01-OM;Faro;25/05/2012;active
000000008554;Nelson Rocha;14/04/1999;M;premium;17-33-WY;Lisboa;07/01/2020;active
000000008555;Paulo Lima-Castro;21/04/1961;M;basic;IJ-60-92;Braga;03/10/2017;active
000000008556;Lisandro do Antunes;10/11/1971;M;premium;NF-59-ZZ;Braga;01/03/2021;active
000000008557;Leonor Batista;30/03/1987;F;premium;KZ-22-22;Lisboa;23/10/2015;active
000000008558;Bruno Soares;16/10/1951;M;basic;87-EN-52;Setúbal;27/02/2011;active
000000008559;Nicole Carvalho;14/10/1994;F;premium;11-XT-55;Lisboa;11/11/2015;active
000000008560;Márcio Campos;01/11/1971;M;premium;JX-50-OY;Setúbal;03/04/2018;active
000000008561;Noa Henriques;14/04/1993;M;premium;GV-36-57;Lisboa;21/06/2021;active
000000008562;Denis de Moura;28/04/1987;M;basic;91-68-JZ;Porto;21/04/2012;active
000000008563;Sandro Garcia-Baptista;31/12/1987;M;basic;SB-15-DB;Setúbal;09/05/2010;active
000000008564;Bernardo Mota;28/07/1990;M;green;24-68-KA;Porto;23/06/2019;active
000000008565;Lia da Carvalho;12/01/1988;F;green;65-DZ-66;Setúbal;26/11/2011;inactive
000000008566;Flor Macedo;12/03/1984;F;basic;GX-27-OR;Faro;18/07/2017;active
000000008567;Bianca do Correia;24/10/1964;F;green;NH-09-77;Braga;27/08/2015;inactive
000000008568;Gabriela do Correia;05/02/2002;F;green;HW-46-65;Faro;16/11/2021;active
000000008569;Vítor Amaral;16/02/1952;M;basic;45-CU-90;Setúbal;15/02/2017;active
000000008570;Rafael Ramos-Barros;07/08/1971;M;premium;04-39-IJ;Setúbal;24/07/2013;active
000000008571;Madalena-Érica Ramos;27/07/1963;F;premium;81-60-MT;Lisboa;09/11/2012;active
000000008572;Tomás Nunes-Amorim;28/09/1959;M;premium;EN-02-21;Braga;29/04/2021;active
000000008573;Isabela Rocha;04/04/1975;F;basic;18-90-UV;Setúbal;04/10/2014;active
000000008574;Eduarda-Salomé Fonseca;02/08/1951;F;green;63-UT-81;Setúbal;26/07/2015;active
000000008575;Gil do Ramos;15/07/1954;M;basic;MB-44-16;Braga;31/01/2021;active
000000008576;Mélanie Barros;24/02/1970;F;basic;VL-00-09;Setúbal;13/01/2010;active
000000008577;Naiara-Matilde Baptista;18/08/1978;F;green;95-87-XJ;Braga;21/03/2014;active
000000008578;Gustavo Cunha;09/08/1951;M;green;PM-67-RF;Porto;05/04/2018;active
000000008579;Lúcia Azevedo;04/12/1969;F;green;VO-21-00;Setúbal;18/09/2018;inactive
000000008580;Íris Tavares;31/03/1994;F;basic;31-IS-65;Faro;04/11/2015;active
